"division_name","depot_name","division_id","depot_id","route_code","device_imei","event_location","event_date","speed","ignition_status","gps_status","main_battery_status","vehicle_status","running_status","vehicle_reg_no"
"NAGPUR","NAGPUR CBS 1","34","174"," ","862818043718164","NH47;53, Santra Bazaar, Sadar Bazaar, Nagpur, Maharashtra, 440001, India","2020-03-17 17:56:43.0","0","1","2","1","ON ROAD","locationEvent,stopEvent","MH40N9594"
"MUMBAI","PAREL MUMBAI","32","205"," ","867322030865174","KAPUR HOL - Bus Stop","2020-03-17 17:46:29.0","0","0","1","0","MAINTENANCE","locationEvent,stopEvent","MH06S9487"
"OSMANABAD","OSMANABAD","37","187"," ","869247043478665","Ahmednagar Bhoom Road, Foi, Ahmadnagar, Ahmednagar, Maharashtra, 414001, India","2020-03-17 17:14:16.0","26.1","1","1","0","ON ROAD","locationEvent","MH13CU6523"
"LATUR","LATUR","29","140"," ","862818040367379","KARKATTA - Bus Stop","2020-03-17 16:59:13.0","46.8","0","1","1","OFF ROAD","locationEvent","MH14BT1497"
"THANE","THANE I","51","262"," ","867322031197593","Kamatghar, Bhivandi, Thane, Maharashtra, 421302, India","2020-03-17 16:53:28.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH09EM3533"
"BHANDARA","PAONI","9","202"," ","862818047815776","Pauni, Bhandāra, Bhandara, Maharashtra, 441910, India","2020-03-17 16:15:39.0","42.4","0","1","0","ON ROAD","locationEvent","MH07C9366"
"NASIK","MALEGAON","36","153"," ","867322030961098","Camp Road, Malegaon, नाशिक, Nashik, Maharashtra, 423200, India","2020-03-17 15:49:07.0","24.2","1","1","1","ON ROAD","locationEvent","MH11BL9317"
"AMRAVATI","DARYAPUR","3","74"," ","862818043714262","DARYAPUR - Bus Stop","2020-03-17 15:34:43.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT0673"
"PALGHAR","VASAI","40","285"," ","862818041632110","MSH4, Palghar, Maharashtra, 401400, India","2020-03-17 15:24:01.0","0","0","1","0","ON ROAD","locationEvent","MH20D9735"
"SATARA","SATARA","50","257"," ","868997031683368","AURANGABAD - Bus Stop","2020-03-17 15:09:41.0","0","0","1","1","TRANSFERRED","locationEvent,stopEvent","MH04JK4631"
"PUNE","CHINCHWAD","41","60","6696","868997036653796","Varandha Ghat, Kulāba, Konkan Division, Maharashtra, 402306, India","2020-03-17 14:59:38.0","24.8","1","1","1","ON ROAD","locationEvent","MH14BT3168"
"NASIK","MALEGAON","36","153"," ","867322030793830","DHULE Depot","2020-03-17 14:38:29.0","0","1","1","1","ON ROAD","locationEvent","MH14BT0755"
"NANDED","HADGAON","35","87"," ","862818040355234","Nanded-Waghala, Nānded, Nanded, Maharashtra, 431600, India","2020-03-17 14:36:02.0","0","1","2","1","ON ROAD","locationEvent","MH40N9635"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040362115","NH160, Ahmadnagar, Ahmednagar, Maharashtra, 414001, India","2020-03-17 14:29:46.0","0","1","2","1","ON ROAD","locationEvent","MH40Y5994"
"NASIK","LASALGAON","36","138"," ","867322030990550","LASALGAON Depot","2020-03-17 14:14:42.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH40N8808"
"PUNE","SHIRUR","41","252"," ","862818040247217","CHINCHWAD Depot","2020-03-17 14:09:25.0","0","0","2","0","ON ROAD","stopEvent,locationEvent","MH06S8456"
"NASIK","IGATPURI","36","96"," ","867322030759872","Igatpuri, नाशिक, Nashik, Maharashtra, 422402, India","2020-03-17 13:36:38.0","26.9","1","1","1","ON ROAD","locationEvent","MH07C9335"
"MUMBAI","KURLA NEHRU NAGAR","32","124"," ","867322031125321","CHINCHWAD Depot","2020-03-17 13:35:37.0","0","1","1","1","ON ROAD","locationEvent","MH14BT4558"
"JALGAON","JALGAON","23","103"," ","869247044597398","JALGAON Depot","2020-03-17 13:29:00.0","0","0","1","0","MAINTENANCE","locationEvent,stopEvent","MH09EM2523"
"RATNAGIRI","DAPOLI","44","70"," ","869247045925028","GHATLA - Bus Stop","2020-03-17 13:04:42.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3971"
"SOLAPUR","PANDHARPUR","46","204"," ","862818040421879","NH965, Upari, Solapur, Maharashtra, India","2020-03-17 12:59:50.0","56.2","0","1","0","ON ROAD","locationEvent","MH14BT0948"
"RATNAGIRI","CHIPLUN","44","62"," ","867322031048176","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-17 12:18:54.0","0","0","1","1","AT DWS","stopEvent,locationEvent","MH14BT2995"
"SOLAPUR","KARMALA","46","120"," ","862818047895356","KARMALA Depot","2020-03-17 12:07:15.0","0","0","1","0","ON ROAD","locationEvent","MH14BT1747"
"NEW VEHICLES","NEW VEHICLES","55","297"," ","862818043712589","State Transport Dept Workshop, Shivaji Park, Kolhapur, Maharashtra, 416003, India","2020-03-17 12:00:14.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MB1PREHD5KELE9044"
"KOLHAPUR","SAMBHAJI NAGAR","25","229"," ","868997036562344","Vinayak Nagar, Juni Sangvi, Pune, Pune District, Maharashtra, 411001, India","2020-03-17 11:58:28.0","0","0","1","0","ON ROAD","locationEvent","MH14BT3298"
"PUNE","SWARGATE","41","259"," ","868997031719725","KAPUR HOL - Bus Stop","2020-03-17 11:44:06.0","0","0","1","0","ON ROAD","lowBatteryAlert,locationEvent,stopEvent","MH11T9261"
"LATUR","LATUR","29","140"," ","862818040247597","Main Road Latur, Ganj Golai, Latur, Maharashtra, 413512, India","2020-03-17 11:27:27.0","0","0","2","0","ON ROAD","locationEvent","MH20BL1513"
"PUNE","CHINCHWAD","41","60"," ","867322031125461","NH548E, Mhasvad, Satara, Maharashtra, 415509, India","2020-03-17 10:28:51.0","48.6","1","1","0","ON ROAD","locationEvent","MH06S8322"
"PUNE","INDAPUR","41","98"," ","862818040354948","Pune, Pune District, Maharashtra, India","2020-03-17 09:55:26.0","0","0","1","0","ON ROAD","mainBatteryDisconnectAlert,unauthorizedStopAlert,locationEvent,stopEvent","MH14BT2883"
"RATNAGIRI","MANDANGAD","44","159"," ","869247045921639","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-17 09:28:26.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH14BT2449"
"RATNAGIRI","CHIPLUN","44","62"," ","868997035532066","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-17 08:58:53.0","0","1","1","1","AT DWS","locationEvent,stopEvent,unauthorizedStopAlert","MH20BL1732"
"BHANDARA","TUMSAR","9","269"," ","862818040426662","Bhandara, Bhandāra, Bhandara, Maharashtra, 441900, India","2020-03-17 08:58:40.0","0","1","1","1","ON ROAD","locationEvent","MH06S8198"
"BEED","AMBAJOGAI","6","3"," ","862818040431829","Pali, Bīr, Bid, Maharashtra, 431122, India","2020-03-17 08:41:25.0","0","0","2","0","ON ROAD","locationEvent","MH14BT0127"
"NEW VEHICLES","NEW VEHICLES","55","297"," ","869247044576228","Solapur, Maharashtra, 413001, India","2020-03-17 08:31:05.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MB1PBEHD6KADK5810"
"MUMBAI","URAN","32","277"," ","862818041736903","ST DEPOT VIDYAVIHAR, Nathani Road, Premier Colony, L Ward, Mumbai, Mumbai Suburban, Maharashtra, 400070, India","2020-03-17 06:58:18.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH20BL1023"
"LATUR","LATUR","29","140"," ","862818041739758","Papvinash Mandir Road, Ganj Golai, Latur, Maharashtra, 413512, India","2020-03-17 06:32:36.0","0","0","1","0","ON ROAD","locationEvent","MH20BL1689"
"SATARA","KARAD","50","128"," ","868997036635330","KARAD Depot","2020-03-17 01:04:19.0","0","0","1","0","ON ROAD","lowBatteryAlert,locationEvent,stopEvent","MH40N8339"
"PALGHAR","VASAI","40","285"," ","862818041631864","Vasai Road, Vasai, Palghar, Maharashtra, 401200, India","2020-03-17 00:33:47.0","0","0","2","0","ON ROAD","locationEvent","MH20D9266"
"NASIK","NASIK I","36","181"," ","867322030974216","Nigdi, Ravet, Pune, Pune District, Maharashtra, 411035, India","2020-03-16 22:14:27.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH14GU1375"
"NAGPUR","NAGPUR RURAL 2","34","178"," ","862818043696766","Katol Road, Seminary Hills, Nagpur, Maharashtra, 440001, India","2020-03-16 21:42:01.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH29BE1030"
"PUNE","SHIVAJINAGAR","41","247"," ","867322031197395","SHIVAJI NAGAR PUNE - Bus Stop","2020-03-16 21:30:54.0","0","0","1","0","ON ROAD","stopEvent,tiltAlert,locationEvent","MH09EM1938"
"NASIK","KALWAN","36","137","16756","867322031196702","MDR4, Kalwan, नाशिक, Nashik, Maharashtra, 423500, India","2020-03-16 21:30:04.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH07C9434"
"KOLHAPUR","SAMBHAJI NAGAR","25","229"," ","868996034796201","Radhanagari, Kolhapur, Maharashtra, India","2020-03-16 21:27:22.0","35.4","1","1","1","ON ROAD","locationEvent","MH12EF6474"
"RAIGAD","MAHAD","43","145","","862818040353700","MAHAD - Bus Stop","2020-03-16 20:36:45.0","0","0","1","0","ON ROAD","ignitionOffAlert,locationEvent","MH07C7182"
"RATNAGIRI","DEORUKH","44","71"," ","868996034794750","DEORUKH Depot","2020-03-16 20:35:25.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH11BL9467"
"RATNAGIRI","RATNAGIRI","44","227","90135","862818041633951","NH166, Malkapur, Shahuwadi, Kolhapur, Maharashtra, 415101, India","2020-03-16 20:13:08.0","31.6","0","1","0","ON ROAD","locationEvent","MH20BL3116"
"DHULE","DHULE","15","66"," ","869247044523782","HENKALWADI - Bus Stop","2020-03-16 20:11:03.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL1605"
"RATNAGIRI","DEORUKH","44","71"," ","862818040259063","LALEWADI - Bus Stop","2020-03-16 19:05:40.0","7.2","0","1","0","ON ROAD","locationEvent","MH11BL9367"
"NAGPUR","NAGPUR RURAL 2","34","178"," ","862818043715954","Gandhi Baug, Nagpur, Maharashtra, 440001, India","2020-03-16 18:36:51.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH29BE0977"
"SATARA","KOREGAON","50","129"," ","869247045741987","Aundh, Satara, Maharashtra, 415510, India","2020-03-16 18:22:36.0","44.8","0","1","0","ON ROAD","locationEvent","MH40N8417"
"SOLAPUR","SOLAPUR","46","242"," ","862818040272215","MSRT Office, Solapur Road, Mhesh Nagar, Solapur, Maharashtra, 413001, India","2020-03-16 16:01:18.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH07C9589"
"SANGLI","SHIRALA","45","237"," ","869247046006810","Chandanwadi, Miraj, सांगली, Sangli, Sangli district, Maharashtra, 416400, India","2020-03-16 15:48:22.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3449"
"MUMBAI","KURLA NEHRU NAGAR","32","124"," ","867322031196611","MANKHURD FATA - Bus Stop","2020-03-16 15:42:46.0","0","1","1","1","ON ROAD","locationEvent","MH14BT2726"
"AURANGABAD","AURANGABAD II","5","19"," ","869247044593132","NH753F, Waluj MIDC, Waluj Buzurg, Aurangabad, Maharashtra, 431133, India","2020-03-16 14:38:10.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH06BW0491"
"NEW VEHICLES","NEW VEHICLES","55","297"," ","869247044639174","Solapur, Maharashtra, 413001, India","2020-03-16 14:26:37.0","0","0","1","0","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MB1PBEHD5KECE1272"
"NAGPUR","UMRED","34","275"," ","868997036863973","ISLAMPUR - Bus Stop","2020-03-16 14:22:32.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH40N8912"
"SANGLI","ISLAMPUR","45","99","112657","868997031650839","NH166, Bhose, Sangli, Sangli district, Maharashtra, 416422, India","2020-03-16 13:53:23.0","31.4","1","1","1","ON ROAD","locationEvent","MH40N8598"
"SATARA","VADUJ","50","278"," ","862818040360697","Vaduj, Satara, Maharashtra, 415506, India","2020-03-16 13:17:47.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH12EF6451"
"AURANGABAD","AURANGABAD II","5","19"," ","869247044593892","Shankar Kalat Nagar, Wakad, Punawale, Pune, Pune District, Maharashtra, 412101, India","2020-03-16 12:37:17.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH04JK5780"
"PALGHAR","PALGHAR","40","194"," ","868997036862322","PALGHAR Depot","2020-03-16 12:30:23.0","7.9","1","1","1","MAINTENANCE","locationEvent","MH07C9089"
"THANE","BHIVANDI","51","48"," ","862818040277016","NH66, Poladpur, Kulāba, Konkan Division, Maharashtra, 402303, India","2020-03-16 12:24:00.0","59.6","0","1","0","MAINTENANCE","locationEvent","MH14BT2734"
"SOLAPUR","AKKALKOT","46","7"," ","869247045951834","MDR43, Akkalkot, Solapur, Maharashtra, 413216, India","2020-03-16 12:22:55.0","18.9","0","1","0","ON ROAD","locationEvent","MH12EF6534"
"THANE","SHAHAPUR","51","236"," ","869247044593355","Thane Belapur Road, Kranti Nagar, Thane West, Thane, Maharashtra, 400605, India","2020-03-16 12:11:31.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,tiltAlert,unauthorizedStopAlert","MH13CU6928"
"OSMANABAD","TULJAPUR","37","264"," ","862818043717547","NH52, Suratgaon, Osmanabad, Maharashtra, 413312, India","2020-03-16 11:11:55.0","82","0","1","0","ON ROAD","locationEvent,speedViolationAlert","MH20BL4225"
"SOLAPUR","PANDHARPUR","46","204"," ","867322031195704","Vijay Colony, Amravati, Maharashtra, 444600, India","2020-03-16 10:51:21.0","0","1","1","1","ON ROAD","locationEvent","MH03CP5476"
"RATNAGIRI","LANJA","44","139"," ","869247046006182","MDR51, Ratnagiri, Maharashtra, India","2020-03-16 10:02:41.0","41.6","0","1","1","ON ROAD","locationEvent","MH20BL1442"
"NAGPUR","UMRED","34","275"," ","862818040336176","Jat-tarodi Road, Shaniwari, Dhantoli, Nagpur, Maharashtra, 440001, India","2020-03-16 08:54:54.0","0","0","2","0","ON ROAD","locationEvent","MH40N8671"
"SANGLI","SANGLI","45","233"," ","862818041741408","SANGLI Depot","2020-03-16 04:55:18.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH47Y0299"
"PUNE","SHIVAJINAGAR","41","247"," ","868997031654393","SHIVAJI NAGAR PUNE - Bus Stop","2020-03-16 00:38:47.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH06S8320"
"THANE","BHIVANDI","51","48"," ","862818041624216","BHIVANDI Depot","2020-03-16 00:22:05.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH20BL1482"
"PUNE","BARAMATI","41","40"," ","862818040271787","BARAMATI - Bus Stop","2020-03-15 22:05:01.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH07C7580"
"SANGLI","ISLAMPUR","45","99","44465","868996035032044","ISLAMPUR - Bus Stop","2020-03-15 21:29:51.0","0","0","1","0","ON ROAD","pathViolationAlert,stopEvent,locationEvent","MH07C7352"
"THANE","WADA","51","287"," ","862818040402556","SH35, Wada, Palghar, Maharashtra, India","2020-03-15 20:41:35.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH06S8502"
"NAGPUR","NAGPUR CBS 1","34","174"," ","862818040412720","Jat-tarodi Road, Shaniwari, Dhantoli, Nagpur, Maharashtra, 440001, India","2020-03-15 19:56:07.0","0","1","2","1","ON ROAD","locationEvent,stopEvent","MH40N8022"
"DHULE","DHULE","15","66"," ","869247044641709","PImpalkhota, जळगाव, Jalgaon, Maharashtra, India","2020-03-15 19:36:17.0","16.1","0","1","1","ON ROAD","locationEvent,mainBatteryConnectAlert","MH20D9781"
"NASIK","NASIK I","36","181"," ","867322031148521","Nigdi, Ravet, Pune, Pune District, Maharashtra, 411035, India","2020-03-15 18:11:01.0","0","0","1","1","ON ROAD","locationEvent","MH14GU1374"
"RATNAGIRI","KHED","44","112"," ","869247045951578","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-15 18:03:36.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL3008"
"RATNAGIRI","DEORUKH","44","71"," ","869247045741052","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-15 16:55:44.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20D9637"
"RATNAGIRI","GUHAGAR","44","81"," ","862818040286009","MSH4, Palghar, Maharashtra, 401400, India","2020-03-15 16:08:16.0","0","0","1","0","AT DWS","lowBatteryAlert,locationEvent","MH14BT1494"
"SATARA","DAHIVADI","50","75"," ","862818043689746","DAHIVADI Depot","2020-03-15 14:30:13.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3196"
"KOLHAPUR","GADHINGLAJ","25","79"," ","862818047878451","GADHINGLAJ Depot","2020-03-15 14:11:12.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH12EF6168"
"PUNE","INDAPUR","41","98"," ","862818041737539","NH965G, Bavada, Pune District, Maharashtra, India","2020-03-15 13:25:47.0","42.5","0","1","0","ON ROAD","locationEvent","MH20BL0057"
"RAIGAD","MAHAD","43","145"," ","868997036866893","PEN RAMWADI - Bus Stop","2020-03-15 12:46:43.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH20D9625"
"SOLAPUR","PANDHARPUR","46","204"," ","862818040401467","Pandharpur, Solapur, Maharashtra, 413300, India","2020-03-15 12:16:23.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH07C7590"
"RAIGAD","PEN","43","190"," ","862818041737265","PEN RAMWADI - Bus Stop","2020-03-15 11:39:22.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20D8415"
"SATARA","KARAD","50","128"," ","868997036549184","Karad Dhebewadi Road, Agashivnagar, Malkapur, Satara, Maharashtra, 415112, India","2020-03-15 11:29:49.0","59.6","1","1","1","ON ROAD","locationEvent","MH12EF6539"
"SINDHUDURG","SAWANTWADI","47","258"," ","868997036560181","Kankavali, Sindhudurg, Maharashtra, 416602, India","2020-03-15 11:09:45.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,lowBatteryResetAlert","MH12CH7705"
"PUNE","DAUND","41","68"," ","862818041742323","Pune, Pune District, Maharashtra, India","2020-03-15 10:32:21.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH07C7285"
"NASIK","PETH","36","191"," ","867322030775563","PETH Depot","2020-03-15 10:16:37.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,lowBatteryAlert","MH14BT3773"
"RATNAGIRI","MANDANGAD","44","159"," ","862818043712811","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-15 08:50:25.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,mainBatteryDisconnectAlert,locationEvent","MH07C7270"
"NAGPUR","SAONER","34","249"," ","862818040304760","Parking, Wardha Road, Shree Nagar, Dhantoli, Nagpur, Maharashtra, 440001, India","2020-03-15 08:14:18.0","16.6","0","1","0","ON ROAD","locationEvent","MH40Y5546"
"SOLAPUR","SOLAPUR","46","242"," ","862818040408868","Vijapur Road, Arjun Tower Apartment, Soregaon, Solapur, Maharashtra, 413004, India","2020-03-15 08:10:40.0","31.6","0","1","0","ON ROAD","locationEvent","MH14BT3427"
"RAIGAD","PEN","43","190"," ","862818040354310","Vadkhal, Kulāba, Raigad, Maharashtra, India","2020-03-15 07:29:17.0","32.9","0","1","1","ON ROAD","locationEvent","MH20D9713"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997035538980","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-15 05:41:39.0","0","1","1","1","ON ROAD","locationEvent","MH14BT2223"
"SATARA","SATARA","50","257"," ","868997036561494","SATARA Depot","2020-03-15 04:06:48.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH408891"
"PARBHANI","PARBHANI","38","188"," ","862818041739774","PARBHANI - Bus Stop","2020-03-15 03:53:53.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH20D9648"
"NASIK","NASIK I","36","181"," ","868997038116057","Near Nashik One Depot","2020-03-15 02:35:41.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,lowBatteryResetAlert","MH408373"
"PUNE","SASWAD","41","255"," ","862818040277321","SASWAD - Bus Stop","2020-03-15 01:57:41.0","0","1","2","1","ON ROAD","mainBatteryConnectAlert,locationEvent,stopEvent","MH12EF6290"
"RATNAGIRI","DEORUKH","44","71"," ","862818041624828","Industrial Estate, Ratnagiri, Maharashtra, 415612, India","2020-03-15 01:29:18.0","0","0","1","0","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH20BL2477"
"NEW VEHICLES","NEW VEHICLES","55","297"," ","862818041738644","Solapur, Maharashtra, 413001, India","2020-03-15 00:07:06.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MB1PBEHD2KELE8728"
"SATARA","PHALTAN","50","195"," ","862818043708785","PHALTAN Depot","2020-03-14 23:04:14.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH07C7364"
"PUNE","SASWAD","41","255"," ","862818041742497","SASWAD - Bus Stop","2020-03-14 20:09:03.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH12EF6339"
"RATNAGIRI","CHIPLUN","44","62"," ","867322030810766","Hathkambe Ratnagiri Road; Mumbai Ratnagiri Highway, Sangameshwar, Ratnagiri, Maharashtra, 415611, India","2020-03-14 19:33:39.0","38.1","0","1","1","ON ROAD","locationEvent","MH20BL0286"
"NAGPUR","UMRED","34","275"," ","862818040414296","Umred, NH247, Umred, Nagpur, Maharashtra, 441203, India","2020-03-14 19:15:43.0","0","0","1","0","ON ROAD","mainBatteryDisconnectAlert,locationEvent","MH408716"
